-4.896104 12.987013 -2.532468 0
-2.250000 10.869565 -1.967391 0
-1.274725 10.989011 -1.857143 0
-0.260870 10.869565 -1.684783 0
0.725275 10.989011 -1.538462 0
1.730337 11.235955 -1.404494 0
2.719101 11.235955 -1.224719 0
3.750000 11.363636 -1.125000 0
-0.528011 1.400560 -0.337535 0
